ID,Fecha_Venta,Departamento,Ciudad,Categoría,Subcategoría,Nombre_Producto,Precio,Cantidad,Total_Venta,Tipo_Venta,Estado_Producto,Método_Pago,Cliente,Email_Cliente,Teléfono,Entrega,Opinión
7d3de610-f2c8-4494-8e42-ea1d88abae04,10/12/2024,Montevideo,Colonia Lavalleja,Automotriz,Arte,Tapado de Invierno,62302.9,3.0,186908.7,Tienda oficial,Reacondicionado,Tarjeta,Esperanza Blasco Narváez,marquezveronica@esteve-paz.net,+34 867 794 607,Retiro en local,Excelente
c750cc1f-aa88-4c6d-830a-da332e611615,28/05/2024,Tacuarembó,Lascano,Electrónica,Iluminación,Matemáticas 5to Año,52524.98,5.0,262624.9,Tienda oficial,Reacondicionado,Tarjeta,Vera Suarez Gracia,fulgencioespinosa@valls-abellan.es,+34 957 947 130,Retiro en local,Excelente
e8882476-91c3-40e9-a9e0-ca523c24c81c,03/02/2025,Maldonado,Maldonado,Ropa,Perfumes,Shampoo,87429.06,4.0,349716.24,Particular,Reacondicionado,Transferencia,Jose Eugenio Cases Amores,marianela11@jover.com,+34908 612 582,Retiro en local,Excelente
865f8d03-fbe9-432f-aeab-8a5d0c0536b4,18/08/2023,Rivera,19 de Abril,Belleza,Tenis,Castrol,39137.48,9.0,352237.32,Tienda oficial,Usado,Cripto,Jonatan Perea Barberá,martincipriano@yahoo.com,+34804 263 062,Retiro en local,Buena
ea6dffff-b866-45da-a6e6-88be427a082c,10/10/2023,Lavalleja,Dolores,Alimentos,Primeros Auxilios,Olla a Presión,64710.87,1.0,64710.87,Particular,Reacondicionado,Transferencia,Dionisio Amores Rodriguez,bautistaangeles@hotmail.com,+34719 791 643,Envío a domicilio,Mala
4fde1880-2a06-4a00-8b5f-72710e6b5935,07/12/2023,Treinta y Tres,Tacuarembó,Hogar,Infantil,Superman,66190.15,9.0,595711.35,Tienda oficial,Usado,Cripto,Severiano Blanes Martin,chevalles@hotmail.com,+34718 22 91 16,Envío a domicilio,Buena
ca6e5059-3c92-4c2e-b91e-e914488b778e,18/02/2025,San José,Sarandí del Yi,Ropa,Neumáticos,Pelota de Fútbol,37811.11,6.0,226866.66,Marketplace,Nuevo,Transferencia,Juan Luis Sánchez-Roig,mariselacadenas@yahoo.com,+34 724 00 28 34,Retiro en local,Buena
861a2ad2-9956-4003-a7b0-0d3e157f717b,25/11/2023,Salto,Santa Rosa,Hogar,Lácteos,Zapatillas deportivas,77735.76,9.0,699621.84,Particular,Reacondicionado,Transferencia,Eusebio Coloma Cervera,alberolaeva@gmail.com,+34641 860 971,Envío a domicilio,Buena
d4a3ef30-7d6d-40dd-9207-faedb6f4d674,13/02/2025,Río Negro,Minas,Hogar,Menaje,Raqueta de Tenis,15415.0,2.0,30830.0,Marketplace,Reacondicionado,Tarjeta,Chus Jiménez Aparicio,vigileloisa@carro.es,+34749 74 93 21,Envío a domicilio,Mala
2d665ba6-63aa-47d9-9179-eb00ad1ee7e2,03/01/2024,Canelones,Florida,Juguetes,Frenos,Manguera de Riego,75059.99,6.0,450359.94,Tienda oficial,Reacondicionado,Cripto,Eva Cortina Morell,dlillo@yahoo.com,+34747 966 764,Retiro en local,Excelente
c2a89f4a-840c-40d1-8040-98b3c8e5922a,15/09/2023,Soriano,Isidoro Noblía,Belleza,Frenos,Calzas de Running,37641.22,3.0,112923.66,Tienda oficial,Nuevo,Transferencia,Candelaria Sala Moliner,,+34985 515 922,Retiro en local,Mala
e35e7343-e396-4fc4-8890-4122f93da484,13/06/2025,Soriano,Colonia del Sacramento,Automotriz,Aceites,Auriculares Bluetooth,61452.55,5.0,307262.75,Tienda oficial,Reacondicionado,Cripto,Fabiana Molins Benavides,ocuenca@dieguez.org,,Envío a domicilio,Mala
71c014f0-8de2-4af7-bf69-167eeb25933c,02/01/2025,Flores,Minas,Electrónica,Juegos de Mesa,Cortadora de Césped,23881.79,6.0,143290.74,Marketplace,Reacondicionado,Transferencia,Hilda Borrego Jara,wtorre@hotmail.com,+34 962 868 001,Envío a domicilio,
1604a874-8d25-40b1-ae12-efe069986d54,11/07/2024,Cerro Largo,Castillos,Hogar,Calzado,Bufanda de Lana,35912.78,9.0,323215.02,Tienda oficial,Nuevo,Cripto,Anastasia Barbero Cañellas,azabaleta@roig.com,+34 738692865,Retiro en local,Regular
5f28fd6b-0ea7-4fe5-a5a6-f2edf7153724,24/01/2025,Durazno,Santa Clara de Olimar,Juguetes,Imagen,Bufanda de Lana,51751.0,6.0,310506.0,Particular,Nuevo,Cripto,María Ángeles Galvez Portero,nbatalla@chaves-bou.es,+34923 37 75 79,Envío a domicilio,Excelente
7e4e9568-924d-4d48-9a64-494a5852d844,16/10/2024,Cerro Largo,Young,Libros,Abrigos,Calzas de Running,49044.07,8.0,392352.56,Tienda oficial,Usado,Cripto,Marino Nicolás Acevedo,lbeltran@hotmail.com,+34 745479056,Retiro en local,Excelente
85d8c73a-7cc4-4650-9bd7-ff3195ef83ac,30/08/2024,Artigas,Punta del Este,Hogar,Textos Escolares,Pan de Campo,74696.82,10.0,746968.2,Marketplace,Usado,Efectivo,Rosendo García Amador,doracastellanos@hotmail.com,+34 720093430,Retiro en local,Buena
6f3cd5b0-c212-44a9-94d9-d422d6fa9055,06/02/2024,Maldonado,Palmitas,Belleza,Cocina,Jeans,77009.67,6.0,462058.02,Marketplace,Usado,Tarjeta,Ana Belén Dulce Almansa Soriano,adora99@osuna-calderon.es,+34712643665,Retiro en local,Regular
09f559ce-724b-44eb-afc9-83235ad36362,10/07/2023,Río Negro,Río Branco,Hogar,Panadería,Lámpara de Pie,42293.03,8.0,338344.24,Marketplace,Nuevo,Cripto,Ignacio Carballo-Jordá,pinomaria-jose@vilanova.es,+34932 63 80 55,Retiro en local,Excelente
c912678c-65f6-4f23-8e5e-92a324738ac9,28/02/2024,Florida,Melo,Hogar,Fitness,Filtro de Aceite,66868.31,9.0,601814.79,Particular,Reacondicionado,Cripto,Josefina Vilma Báez Vargas,tania24@carrasco-rios.com,+34726 586 475,Retiro en local,Excelente
18d71b59-aa07-422d-a365-03fe0e3259bf,26/03/2024,San José,Cerro Chato,Alimentos,Figuras de acción,Multivitamínico,97975.78,8.0,783806.24,Tienda oficial,Reacondicionado,Efectivo,Telmo Ledesma,amenendez@coll.com,+34 926971975,Envío a domicilio,Buena
ae7f1774-dac8-4382-a9cc-dfa9c3e37200,13/03/2025,Lavalleja,Tomás Gomensoro,Electrónica,TV y Video,Carolina Herrera,48016.94,5.0,240084.7,Particular,Usado,Cripto,Gabino Carrión Ponce,poltecla@gmail.com,+34 743309033,Retiro en local,Excelente
0d209203-f21f-4edb-9af8-8e2aafc26101,23/08/2024,Colonia,Carmelo,Automotriz,Lácteos,Crema Hidratante,76671.02,8.0,613368.16,Marketplace,Nuevo,Efectivo,Lupita Pi Macías,zabaletaemiliano@llorens.es,+34714 54 76 42,Retiro en local,Mala
eb45cfc1-d8db-4b94-b5fe-64b3b84592e4,04/05/2024,Canelones,Minas,Libros,Vehículos,Sillón Reclinable,29374.46,5.0,146872.3,Tienda oficial,Reacondicionado,Transferencia,Chema Cal Boix,cortesrufino@madrid.com,+34 749198759,Envío a domicilio,Excelente
339ce51d-ddb2-4de5-a129-dc5868005ed1,14/12/2023,Flores,Artigas,Electrónica,Bebidas,Aceite de Motor,10078.5,10.0,100785.0,Tienda oficial,Usado,Tarjeta,Cloe Fábregas Vendrell,cortesgriselda@hotmail.com,+34 724470490,Retiro en local,Regular
64082365-755a-44d6-be63-0fd8d087d5a2,05/08/2024,Rivera,Carmelo,Libros,TV y Video,Jabón Artesanal,96681.36,2.0,193362.72,Tienda oficial,Usado,Transferencia,Fernanda Prat Escudero,evangelinacampillo@gmail.com,+34621008275,Retiro en local,Mala
1638b600-e412-4b6f-abae-64edbc690590,29/08/2023,Tacuarembó,Aceguá,Ropa,Cuidado Facial,Perfume Mujer,22778.77,7.0,159451.39,Particular,Usado,Cripto,Pánfilo Daza Garcés,hilario94@lopez-hervia.com,+34 705 83 15 60,Envío a domicilio,Mala
774838ed-16df-49e0-b719-aa41b1556339,29/03/2025,Colonia,Libertad,Ropa,Menaje,Vestido de Fiesta,70593.34,4.0,282373.36,Tienda oficial,Nuevo,Transferencia,Aroa Santiago Ferrero,ismaeladan@gmail.com,+34706 50 91 59,Retiro en local,Mala
9a59e082-ac9b-41d2-88b5-e9beac10d6f5,31/07/2023,Colonia,Rosario,Hogar,Jardinería,Vajilla Completa,37610.14,5.0,188050.7,Tienda oficial,Usado,Tarjeta,Paca del Hernando,vianacorona@luna-rio.es,+34 896 32 30 19,Retiro en local,Regular
a572e0ae-3091-49e4-bff8-07e76eb0eb47,09/05/2024,Treinta y Tres,Sarandí del Yi,Hogar,Cuidado del Cuerpo,"Smart TV 55""",39157.87,5.0,195789.35,Marketplace,Nuevo,Tarjeta,Moisés Laguna,benjaminarnal@gmail.com,+34741 22 55 87,Envío a domicilio,Mala
852861df-bb96-451c-813b-92eb5fe08b68,03/02/2024,Artigas,Río Branco,Ropa,Muñecas,Sapiens,81189.39,5.0,405946.95,Marketplace,Nuevo,Efectivo,Édgar Benet Cózar,abel71@lara.net,+34 727 74 10 52,Envío a domicilio,Excelente
d2e7f653-9aff-4f28-8558-bdc5f8d3e21a,18/10/2024,Florida,19 de Abril,Juguetes,Camisetas,Lámpara de Pie,21337.37,8.0,170698.96,Particular,Reacondicionado,Efectivo,Jessica Becerra Ordóñez,samu94@hotmail.com,+34725670327,Envío a domicilio,Mala
77524836-f1b1-4cf5-abe1-bab4a66868fe,03/08/2023,Florida,Santiago Vázquez,Hogar,Fitness,Crema Hidratante,86408.86,10.0,864088.6,Tienda oficial,Usado,Cripto,María Teresa Octavia Becerra Arias,heriberto20@yahoo.com,+34 713 96 87 47,Retiro en local,Excelente
cf955a19-77b7-499a-84ad-ec7df45119e8,01/03/2024,San José,Castillos,Automotriz,Menaje,Lámpara de Pie,45440.44,6.0,272642.64,Marketplace,Reacondicionado,Tarjeta,Angelita Céspedes Sans,saldanajavier@francisco-vera.net,+34 723 656 711,Retiro en local,Regular
5449dc5c-d4d3-41d9-be44-2f689f947da0,04/12/2023,Canelones,Fray Bentos,Ropa,Neumáticos,Zapatillas deportivas,38317.33,5.0,191586.65,Particular,Reacondicionado,Efectivo,Salud de Miralles,tayala@hotmail.com,,Envío a domicilio,Buena
3bb339a0-dab6-4576-964d-0c39775b9906,27/01/2025,Canelones,Bella Unión,Juguetes,Muebles,Auriculares Bluetooth,14502.26,8.0,116018.08,Tienda oficial,Usado,Efectivo,Tomás Vicens Abad,sandra52@villena.com,+34728 14 47 86,Retiro en local,Mala
a6f37306-d5ce-469e-879f-0bd2fe0478e4,06/05/2025,Tacuarembó,Treinta y Tres,Belleza,Equipamiento,Carolina Herrera,24744.74,5.0,123723.7,Marketplace,Nuevo,Cripto,Sol Maite Cueto Montenegro,hbaez@cepeda.org,+34 823232098,Envío a domicilio,Regular
fd3ff124-c7aa-4920-bcc3-4e28cefc3ba1,29/07/2024,San José,José Pedro Varela,Alimentos,Frenos,Refresco Cola,26226.56,4.0,104906.24,Marketplace,Reacondicionado,Tarjeta,Eustaquio Garmendia-Bauzà,lalo74@hotmail.com,+34 989297245,Retiro en local,Mala
ee80fef0-09fc-454d-aebb-311621cd4d7a,09/08/2023,Durazno,Montevideo,Hogar,Jardinería,Cepillo de Dientes Eléctrico,54685.75,7.0,382800.25,Tienda oficial,Nuevo,Efectivo,Dionisio Ortiz Macías,arribasquirino@bravo-otero.com,+34 722000269,Retiro en local,Mala
ee3d7c8c-16d5-435d-b0c2-5efe2c87d3c2,11/01/2025,Florida,Punta del Este,Alimentos,Abrigos,Aceite de Motor,79943.02,1.0,79943.02,Particular,Reacondicionado,Efectivo,Nazaret del Gil,jmarques@gmail.com,+34 801 073 253,Envío a domicilio,Buena
6c47debf-be78-4c08-bc31-80085cab8263,07/07/2023,Durazno,San Ramón,Ropa,Cuidado Facial,Coche a Control Remoto,73842.74,2.0,147685.48,Tienda oficial,Reacondicionado,Efectivo,Esteban Antonio Ayala Clemente,julio85@sobrino.com,+34 972923434,Retiro en local,Mala
83b22baa-b5f4-4234-98ef-53fbaf1d50c1,21/09/2023,Rivera,Nueva Helvecia,Ropa,Repuestos,Bicicleta Fija,64355.05,7.0,450485.35,Tienda oficial,Usado,Efectivo,Sigfrido Luís Donoso,bertranmacario@alfonso-sala.com,+34744 79 33 91,Envío a domicilio,Excelente
5f1ba783-be69-4a4f-b7ec-e6e5a0c22302,02/04/2024,Lavalleja,Fraile Muerto,Juguetes,Lubricantes,Vajilla Completa,18938.99,8.0,151511.92,Tienda oficial,Usado,Efectivo,Nico Mascaró Zabala,onofresevillano@zaragoza.net,+34 737534118,Envío a domicilio,Buena
a94b8f19-7a84-471a-9e89-48dcfec0cae8,21/08/2024,San José,Atlántida,Libros,Textos Escolares,Crema Hidratante,48415.4,3.0,145246.2,Tienda oficial,Nuevo,Cripto,Roldán de Arjona,lourdesarias@gmail.com,+34939215977,Envío a domicilio,Regular
ee46943e-d0e2-42ba-b87b-f229ce6578ac,12/07/2024,Lavalleja,Carmelo,Belleza,Tenis,Gafas de Natación,69611.03,5.0,348055.15,Particular,Nuevo,Efectivo,Luisina Ocaña Palomino,vilaplanamarisol@figuerola.com,+34 721 70 34 24,Envío a domicilio,Excelente
b3ed1034-965e-47ab-b91f-33a09b3fb344,19/07/2023,Soriano,Atlántida,Electrónica,Muñecas,Superman,11218.87,1.0,11218.87,Particular,Nuevo,Cripto,Candela Lago Ramirez,sarmientopaulino@gomila.com,+34 623466602,Envío a domicilio,Excelente
e925b005-b939-423e-82fd-2efa784ed967,02/07/2024,Artigas,Santa Rosa,Ropa,Cuidado Personal,Jabón Artesanal,44702.9,2.0,89405.8,Tienda oficial,Reacondicionado,Tarjeta,Pablo Roda Piña,tecla02@benito.es,+34606429062,Retiro en local,Regular
f7b6ece4-a054-4376-b85b-20c2358a1f98,29/12/2024,San José,Artigas,Electrónica,Vitaminas,Refresco Cola,95152.92,3.0,285458.76,Tienda oficial,Usado,Transferencia,Estrella Hurtado Sanabria,dafnemoll@yahoo.com,+34725 194 109,Retiro en local,Regular
cf2815b5-a795-4928-bc10-a5d835359aa3,21/08/2023,Rivera,José Pedro Varela,Hogar,Cuidado del Cabello,Crema Hidratante,36357.61,6.0,218145.66,Tienda oficial,Nuevo,Transferencia,Dimas del Mateu,luis-miguelperales@hotmail.com,+34988 98 35 68,Retiro en local,Mala
173ee0bd-454a-4301-9fd9-a037080078de,01/07/2023,Salto,San José de Mayo,Libros,Figuras de acción,Smart TV,94151.56,3.0,282454.68,Marketplace,Nuevo,Tarjeta,Modesta Domingo,,+34 941 12 69 50,Retiro en local,Buena
43565095-4a0b-4a7a-bbcc-2e7d1540c84b,11/01/2024,Florida,José Batlle y Ordóñez,Ropa,Jardinería,Carpa para 4 personas,62480.31,1.0,62480.31,Particular,Usado,Transferencia,Bruno Báez-Ureña,aguadogerardo@barba.com,+34 700 97 93 97,Envío a domicilio,Mala
50522c63-626b-4b38-9322-2ed8c46dc0b2,02/08/2024,Rocha,Juan Lacaze,Electrónica,Natación,Pastillas de Freno,59124.65,10.0,591246.5,Particular,Nuevo,Cripto,Josep de Oller,sboada@gmail.com,+34 912 97 95 64,Retiro en local,Mala
f37839c2-4677-4256-9bd6-a7faf6fff11f,20/06/2024,Artigas,Castillos,Alimentos,Imagen,Matemáticas 5to Año,74128.63,6.0,444771.78,Tienda oficial,Nuevo,Transferencia,Néstor Palomino Arce,noa03@gmail.com,+34734 87 18 03,Envío a domicilio,Mala
a159bea3-467b-4130-9173-ba87c4e46b69,14/04/2025,Rivera,Montevideo,Hogar,Juegos de Mesa,Desodorante,82547.47,5.0,412737.35,Marketplace,Reacondicionado,Efectivo,Gabino Alfredo Criado Córdoba,nparra@hotmail.com,+34742 41 98 56,Envío a domicilio,Mala
9822a45f-da46-4f34-b878-286777416c56,04/01/2024,Artigas,Trinidad,Salud,Panadería,Cuadros Decorativos,97072.56,3.0,291217.68,Marketplace,Reacondicionado,Cripto,Encarnita Gracia Bustos,molinerignacio@hotmail.com,+34 704 766 971,Retiro en local,Mala
82786c84-b4b9-405d-a259-b12e8993698c,27/03/2024,Flores,Durazno,Hogar,Camisetas,Botiquín,67166.68,7.0,470166.76,Marketplace,Nuevo,Efectivo,Nayara Tena,llanosatilio@cabrero-ribas.es,+34924 99 89 18,Retiro en local,Excelente
81549f58-cad1-4be5-ba71-90e6f0be2388,05/12/2024,Treinta y Tres,Colonia Lavalleja,Hogar,Lácteos,Castrol,61541.13,3.0,184623.39,Tienda oficial,Usado,Cripto,Calixta Fiol Crespi,tcasanova@yahoo.com,+34 730 70 18 64,Envío a domicilio,
f17ed9cc-d6b8-4929-81b8-1e49064ffb1c,07/12/2023,Salto,Maldonado,Ropa,Cuidado Facial,Calzas de Running,11372.76,6.0,68236.56,Particular,Nuevo,Cripto,Lalo Cervantes Blanch,achaparro@mesa.org,+34711028474,Retiro en local,Regular
2b73fb97-f0a7-4001-92b8-2beefbf9567f,14/06/2024,Canelones,Baltasar Brum,Hogar,Juegos de Mesa,Vajilla Completa,85451.8,1.0,85451.8,Tienda oficial,Nuevo,Transferencia,Rosenda Luz Roura,aristideszapata@viana.es,+34 744 67 38 71,Retiro en local,Excelente
95c12f0b-6378-4c0d-a296-f9bff56fa42b,15/06/2025,Flores,Atlántida,Ropa,Vehículos,Puzzle 1000 piezas,76278.81,8.0,610230.48,Marketplace,Nuevo,Transferencia,Melisa Verdú Molina,llorentemercedes@hotmail.com,,Retiro en local,
0b5c55d5-2dca-41e8-a61f-c813d5a4d366,18/04/2025,Durazno,Palmitas,Alimentos,Vehículos,Smart TV,60275.09,3.0,180825.27,Tienda oficial,Usado,Transferencia,Albano Ramón Pons,maricruzuriarte@hotmail.com,+34613 394 943,Retiro en local,Mala
dac54ac3-8379-47fa-a269-5159ec0c427b,21/01/2024,Maldonado,Santa Clara de Olimar,Hogar,Jardín,Espejo de Pared,75388.1,8.0,603104.8,Particular,Nuevo,Cripto,Dora Barrios Mendizábal,pinajaviera@gmail.com,+34 659 07 72 83,Envío a domicilio,Buena
465770cf-4735-4a4c-8a3c-3c73047670c5,21/05/2025,Rocha,Vergara,Juguetes,Ropa Deportiva,Manguera de Riego,25174.06,6.0,151044.36,Marketplace,Reacondicionado,Transferencia,Eutimio Silvio Oller Montero,aurelioespejo@gmail.com,+34 734779969,Retiro en local,Excelente
bffab85b-2d71-4e48-9f5c-459d9f7f95c1,08/03/2025,Treinta y Tres,Dolores,Juguetes,Perfumes,Cien años de soledad,39352.47,3.0,118057.41,Marketplace,Usado,Tarjeta,Santiago Huguet Fiol,jbarco@gmail.com,+34 745 717 845,Envío a domicilio,Excelente
2b660918-5f60-4909-9c8e-acccf42382fd,27/10/2024,Salto,Baltasar Brum,Libros,Vehículos,Manguera de Riego,16244.23,7.0,113709.61,Particular,Nuevo,Tarjeta,Félix Mohamed Lopez Carpio,buenoaugusto@gmail.com,+34 712274468,Retiro en local,Buena
1c30c14d-cb21-4734-9293-4cf6eb99cd5a,06/12/2024,Salto,Maldonado,Hogar,Cuidado del Cuerpo,Cuadros Decorativos,65280.36,2.0,130560.72,Particular,Reacondicionado,Tarjeta,Martina Reguera Sabater,juanitavalencia@palomo-reig.es,+34 734 06 55 72,Retiro en local,Mala
32c19787-fc39-4b50-8e1f-f88dbd781bb2,14/03/2025,Canelones,Aceguá,Juguetes,Ciencia Ficción,Carolina Herrera,65458.02,5.0,327290.1,Particular,Usado,Efectivo,Toño Noguera Castell,lisandropinto@vilanova.es,+34717 088 729,Retiro en local,Buena
a8a728b6-3287-4932-9310-bd92961ebfd8,09/12/2023,Durazno,Trinidad,Deportes,Maquillaje,"Smart TV 55""",78827.25,5.0,394136.25,Tienda oficial,Nuevo,Cripto,Constanza Esparza Martí,vera36@sierra.es,+34697 04 34 74,Envío a domicilio,Regular
084b4bec-f88b-4a6f-af35-d4b169ee0a6c,19/08/2024,Lavalleja,Villa del Carmen,Belleza,Vitaminas,Calzas de Running,55103.17,6.0,330619.02,Particular,Usado,Tarjeta,Jose Francisco Amílcar Viña Llanos,mendozadonato@gmail.com,+34984 33 25 46,Retiro en local,Buena
dcde0042-6515-4380-bf35-aad09984fb00,22/05/2024,San José,Cerro Chato,Ropa,Cuidado Facial,Coche a Control Remoto,74795.6,8.0,598364.8,Tienda oficial,Reacondicionado,Tarjeta,Sandra Sanabria Giménez,sevillamar@aznar.com,+34713947104,Retiro en local,Regular
2eeb63f8-37d9-4d34-8ece-d7bff72493f7,02/12/2023,Florida,Castillos,Hogar,Infantil,Aspiradora Robot,76127.13,1.0,76127.13,Tienda oficial,Usado,Tarjeta,Benigna Santamaría Vélez,estela73@osuna-figuerola.com,+34921 168 175,Envío a domicilio,Buena
15514475-a08b-4878-aab1-75de95dd7924,08/07/2024,Durazno,Bella Unión,Salud,Ropa Deportiva,Pastillas de Freno,62317.05,3.0,186951.15,Tienda oficial,Usado,Cripto,Saturnina de Botella,oliveravisitacion@yahoo.com,+34 746831603,Envío a domicilio,Regular
6e57df65-2202-4f64-a66e-45782c78f8e6,03/04/2025,Canelones,Isidoro Noblía,Ropa,Vestidos,Botiquín,65390.76,2.0,130781.52,Particular,Nuevo,Cripto,Alejo Ruiz Benet,teofilo10@berenguer-tormo.es,+34 930 794 270,Envío a domicilio,Regular
5c35d1dd-4b00-4020-be88-df84c4b18f57,17/12/2024,Montevideo,Carmelo,Libros,Jardín,Carolina Herrera,91519.37,5.0,457596.85,Particular,Reacondicionado,Efectivo,Evelia Luz Ordóñez,santamariacatalina@quero.com,+34 912403527,Envío a domicilio,Excelente
1b7c6b79-b2c4-441f-8d09-be4808c10379,08/02/2024,Soriano,Lascano,Automotriz,Menaje,Remera Algodón,12440.69,9.0,111966.21,Tienda oficial,Nuevo,Tarjeta,Fermín Pol Andreu,irmapareja@santamaria.net,+34612 286 966,Envío a domicilio,Mala
365d09b0-eb49-48e2-bcce-ece37296f15b,21/06/2024,Colonia,San José de Mayo,Hogar,Abrigos,Jeans,55884.39,2.0,111768.78,Tienda oficial,Nuevo,Tarjeta,Emma Julián Ferrando,gallegoclotilde@cabo-villena.com,+34 732 335 648,Retiro en local,Buena
9a68f20c-bb7e-4eb1-9324-0c4e22abb94c,30/06/2024,Artigas,Trinidad,Hogar,Frenos,Manguera de Riego,90174.92,8.0,721399.36,Particular,Usado,Cripto,Calixta Arnal Mur,micaela85@palomino-zabala.com,+34 708 43 64 74,Retiro en local,Buena
a6caa475-d2fa-4450-a87e-da12a679e354,30/05/2024,Río Negro,Maldonado,Belleza,Natación,Cien años de soledad,78853.17,2.0,157706.34,Marketplace,Reacondicionado,Tarjeta,Ramona Marqués,emigdio37@font.es,+34724479429,Retiro en local,Regular
b1082a85-3cda-4cf1-8561-88fece1a2255,29/04/2025,Rivera,Rafael Perazza,Libros,Muebles,Labial Rojo,95448.73,6.0,572692.38,Particular,Nuevo,Tarjeta,Roberto Fábregas Lozano,piciriaco@gmail.com,+34 731758771,Retiro en local,Mala
26de1e86-041b-4f2c-9f5a-a56ef6d95f8f,17/07/2023,Río Negro,Atlántida,Automotriz,Lubricantes,Calzas de Running,47510.33,1.0,47510.33,Particular,Reacondicionado,Cripto,Luisa Molins Heredia,jaureguianita@gmail.com,+34 742 22 19 44,Retiro en local,Mala
0fcb640d-3cb7-4469-a5f4-6924880aff47,08/05/2024,Durazno,Fray Bentos,Electrónica,Cocina,Sillón Reclinable,79568.7,10.0,795687.0,Particular,Usado,Efectivo,Juan Antonio Cabrero-Ortuño,,+34 732 77 97 70,Retiro en local,Regular
46ad83ff-5aa8-46e5-bd8f-986365ca3ab2,10/03/2025,San José,Durazno,Electrónica,Aire Libre,Licuadora,61841.57,5.0,309207.85,Particular,Reacondicionado,,Cristina Ayala Gomis,borjaamaya@carnero-alegre.com,+34734902187,Envío a domicilio,Excelente
cf0a55cb-da53-422f-99c9-90572b29b5c8,07/09/2024,Lavalleja,Canelones,Alimentos,Arte,Multivitamínico,50849.75,6.0,305098.5,Marketplace,Usado,Efectivo,Carmelita Albero Barba,cortesruperto@yahoo.com,+34739411254,Retiro en local,Excelente
f9b4a207-0e5a-4105-b09e-b0741775997c,22/11/2024,Rivera,José Pedro Varela,Ropa,Puzzles,Carolina Herrera,23779.83,7.0,166458.81,Particular,Nuevo,Cripto,Alicia Morillo-Bastida,eliasaraujo@verdugo-calzada.es,,Retiro en local,Mala
8e96db90-cec0-459a-b859-b20960725766,21/11/2024,San José,Rafael Perazza,Alimentos,Abrigos,Raqueta de Tenis,59727.84,4.0,238911.36,Marketplace,Usado,Transferencia,Alcides Trillo Salcedo,cabezasalvador@gmail.com,+34 723712738,Envío a domicilio,Mala
cafc28db-f9c0-42db-a48b-27471964027c,28/12/2023,Rivera,Mercedes,Libros,Pantalones,Filtro de Aceite,16011.61,5.0,80058.05,Marketplace,Nuevo,Cripto,Ramona Conesa Morcillo,jose55@gmail.com,,Retiro en local,Mala
39f5d77b-7cc5-4907-94d3-e687582aff53,10/12/2024,Lavalleja,Bella Unión,Ropa,Conservas,Lámpara de Pie,76190.83,5.0,380954.15,Marketplace,Nuevo,Transferencia,Lino Martorell Morales,oscar80@gmail.com,+34 710 504 270,Retiro en local,Excelente
1736fb2d-9941-4f8b-9c9f-0cf20f9f55f0,24/09/2024,Soriano,Sarandí del Yi,Salud,Bebidas,Queso Colonia,41255.91,9.0,371303.19,Particular,Nuevo,Efectivo,Nilo de Cordero,fsaavedra@gmail.com,+34939 87 95 26,Envío a domicilio,Excelente
eff2af4d-49dd-4d94-b7db-abe76e0df95e,24/08/2024,Florida,Montevideo,Hogar,Imagen,Auriculares Bluetooth,58339.8,3.0,175019.4,Tienda oficial,Reacondicionado,Tarjeta,Belén Sanchez Guzmán,espanolascension@hotmail.com,+34 702 740 547,Envío a domicilio,Mala
cfc87f40-617c-4aa9-96c9-f804b84e973a,23/03/2025,Río Negro,José Pedro Varela,Ropa,Textos Escolares,Desodorante,49063.99,2.0,98127.98,Marketplace,Reacondicionado,Transferencia,Donato Ávila Berrocal,ortunoluciana@gmail.com,+34 726 01 30 82,Retiro en local,Excelente
df3f2e0c-5692-47d1-97d8-e4040f67c6e8,28/02/2025,Florida,Rosario,Alimentos,Infantil,Michelin,60481.96,5.0,302409.8,Tienda oficial,Reacondicionado,Efectivo,Ana Sofía Cases Gómez,anacleto59@rosado.org,+34 747 42 12 50,Retiro en local,Buena
